"product_key","order_date_key","due_date_key","ship_date_key","customer_key","promotion_key","currency_key","sales_territory_key","sales_order_number","sales_order_line_number","revision_number","order_quantity","unit_price","extended_amount","unit_price_discount_pct","discount_amount","product_standard_cost","total_product_cost","sales_amount","tax_amt","freight","carrier_tracking_number","customer_po_number","order_date","due_date","ship_date"
346,20110714,20110726,20110721,25980,1,100,1,"SO45150",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
314,20110714,20110726,20110721,29202,1,100,1,"SO45151",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
310,20110714,20110726,20110721,29276,1,100,1,"SO45152",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
310,20110714,20110726,20110721,19089,1,6,9,"SO45153",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
313,20110714,20110726,20110721,18767,1,6,9,"SO45154",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
312,20110714,20110726,20110721,18900,1,6,9,"SO45155",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
344,20110714,20110726,20110721,11465,1,6,9,"SO45156",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
344,20110714,20110726,20110721,11750,1,6,9,"SO45157",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-14 00:00:00.000000","2011-07-26 00:00:00.000000","2011-07-21 00:00:00.000000"
344,20110715,20110727,20110722,28419,1,100,7,"SO45158",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
349,20110715,20110727,20110722,11400,1,98,10,"SO45159",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
310,20110715,20110727,20110722,14984,1,98,10,"SO45160",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
349,20110715,20110727,20110722,25978,1,100,4,"SO45161",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
312,20110715,20110727,20110722,18721,1,6,9,"SO45162",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
328,20110715,20110727,20110722,25714,1,6,9,"SO45163",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
349,20110715,20110727,20110722,11453,1,6,9,"SO45164",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-15 00:00:00.000000","2011-07-27 00:00:00.000000","2011-07-22 00:00:00.000000"
313,20110716,20110728,20110723,22881,1,19,6,"SO45165",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
312,20110716,20110728,20110723,19083,1,6,9,"SO45166",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
311,20110716,20110728,20110723,18706,1,6,9,"SO45167",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
312,20110716,20110728,20110723,18738,1,6,9,"SO45168",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
314,20110716,20110728,20110723,18766,1,6,9,"SO45169",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
351,20110716,20110728,20110723,11462,1,6,9,"SO45170",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
345,20110716,20110728,20110723,11754,1,6,9,"SO45171",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-16 00:00:00.000000","2011-07-28 00:00:00.000000","2011-07-23 00:00:00.000000"
334,20110717,20110729,20110724,18008,1,100,7,"SO45172",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
314,20110717,20110729,20110724,29157,1,100,4,"SO45173",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
313,20110717,20110729,20110724,29198,1,100,4,"SO45174",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
313,20110717,20110729,20110724,29238,1,100,4,"SO45175",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
313,20110717,20110729,20110724,29254,1,100,1,"SO45176",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
314,20110717,20110729,20110724,18903,1,6,9,"SO45177",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
347,20110717,20110729,20110724,11456,1,6,9,"SO45178",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
351,20110717,20110729,20110724,11457,1,6,9,"SO45179",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-17 00:00:00.000000","2011-07-29 00:00:00.000000","2011-07-24 00:00:00.000000"
311,20110718,20110730,20110725,15046,1,98,10,"SO45180",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-18 00:00:00.000000","2011-07-30 00:00:00.000000","2011-07-25 00:00:00.000000"
310,20110718,20110730,20110725,14929,1,98,10,"SO45181",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-18 00:00:00.000000","2011-07-30 00:00:00.000000","2011-07-25 00:00:00.000000"
312,20110718,20110730,20110725,18769,1,6,9,"SO45182",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-18 00:00:00.000000","2011-07-30 00:00:00.000000","2011-07-25 00:00:00.000000"
334,20110718,20110730,20110725,25711,1,6,9,"SO45183",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-18 00:00:00.000000","2011-07-30 00:00:00.000000","2011-07-25 00:00:00.000000"
320,20110718,20110730,20110725,25717,1,6,9,"SO45184",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-18 00:00:00.000000","2011-07-30 00:00:00.000000","2011-07-25 00:00:00.000000"
310,20110718,20110730,20110725,14949,1,98,10,"SO45185",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-18 00:00:00.000000","2011-07-30 00:00:00.000000","2011-07-25 00:00:00.000000"
313,20110719,20110731,20110726,14991,1,98,10,"SO45186",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-19 00:00:00.000000","2011-07-31 00:00:00.000000","2011-07-26 00:00:00.000000"
310,20110719,20110731,20110726,15047,1,98,10,"SO45187",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-19 00:00:00.000000","2011-07-31 00:00:00.000000","2011-07-26 00:00:00.000000"
311,20110719,20110731,20110726,14861,1,98,10,"SO45188",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-19 00:00:00.000000","2011-07-31 00:00:00.000000","2011-07-26 00:00:00.000000"
310,20110719,20110731,20110726,29145,1,100,1,"SO45189",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-19 00:00:00.000000","2011-07-31 00:00:00.000000","2011-07-26 00:00:00.000000"
313,20110719,20110731,20110726,18931,1,6,9,"SO45190",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-19 00:00:00.000000","2011-07-31 00:00:00.000000","2011-07-26 00:00:00.000000"
328,20110719,20110731,20110726,14660,1,100,1,"SO45191",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-19 00:00:00.000000","2011-07-31 00:00:00.000000","2011-07-26 00:00:00.000000"
314,20110720,20110801,20110727,14846,1,98,10,"SO45192",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-20 00:00:00.000000","2011-08-01 00:00:00.000000","2011-07-27 00:00:00.000000"
310,20110720,20110801,20110727,22889,1,19,6,"SO45193",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-20 00:00:00.000000","2011-08-01 00:00:00.000000","2011-07-27 00:00:00.000000"
313,20110720,20110801,20110727,29221,1,100,4,"SO45194",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-20 00:00:00.000000","2011-08-01 00:00:00.000000","2011-07-27 00:00:00.000000"
313,20110720,20110801,20110727,18929,1,6,9,"SO45195",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-20 00:00:00.000000","2011-08-01 00:00:00.000000","2011-07-27 00:00:00.000000"
311,20110720,20110801,20110727,18739,1,6,9,"SO45196",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-20 00:00:00.000000","2011-08-01 00:00:00.000000","2011-07-27 00:00:00.000000"
314,20110720,20110801,20110727,18902,1,6,9,"SO45197",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-20 00:00:00.000000","2011-08-01 00:00:00.000000","2011-07-27 00:00:00.000000"
313,20110721,20110802,20110728,14847,1,98,10,"SO45198",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
346,20110721,20110802,20110728,29476,1,100,8,"SO45199",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
311,20110721,20110802,20110728,29148,1,100,4,"SO45200",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
312,20110721,20110802,20110728,29168,1,100,4,"SO45201",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
314,20110721,20110802,20110728,19094,1,6,9,"SO45202",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
314,20110721,20110802,20110728,18907,1,6,9,"SO45203",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
345,20110721,20110802,20110728,11460,1,6,9,"SO45204",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-21 00:00:00.000000","2011-08-02 00:00:00.000000","2011-07-28 00:00:00.000000"
344,20110722,20110803,20110729,28420,1,100,7,"SO45205",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
313,20110722,20110803,20110729,12474,1,100,7,"SO45206",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
312,20110722,20110803,20110729,29156,1,100,4,"SO45207",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
344,20110722,20110803,20110729,19884,1,19,6,"SO45208",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
314,20110722,20110803,20110729,29201,1,100,4,"SO45209",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
311,20110722,20110803,20110729,29239,1,100,4,"SO45210",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
311,20110722,20110803,20110729,18724,1,6,9,"SO45211",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
314,20110722,20110803,20110729,18729,1,6,9,"SO45212",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
349,20110722,20110803,20110729,11464,1,6,9,"SO45213",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-22 00:00:00.000000","2011-08-03 00:00:00.000000","2011-07-29 00:00:00.000000"
310,20110723,20110804,20110730,12464,1,100,7,"SO45214",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-23 00:00:00.000000","2011-08-04 00:00:00.000000","2011-07-30 00:00:00.000000"
312,20110723,20110804,20110730,29208,1,100,1,"SO45215",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-23 00:00:00.000000","2011-08-04 00:00:00.000000","2011-07-30 00:00:00.000000"
313,20110723,20110804,20110730,29261,1,100,4,"SO45216",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-23 00:00:00.000000","2011-08-04 00:00:00.000000","2011-07-30 00:00:00.000000"
314,20110724,20110805,20110731,29144,1,100,1,"SO45217",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
345,20110724,20110805,20110731,25982,1,100,1,"SO45218",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
313,20110724,20110805,20110731,22893,1,19,6,"SO45219",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
312,20110724,20110805,20110731,29207,1,100,1,"SO45220",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
314,20110724,20110805,20110731,22903,1,19,6,"SO45221",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
330,20110724,20110805,20110731,14728,1,100,1,"SO45222",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
312,20110724,20110805,20110731,18930,1,6,9,"SO45223",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
311,20110724,20110805,20110731,18723,1,6,9,"SO45224",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-24 00:00:00.000000","2011-08-05 00:00:00.000000","2011-07-31 00:00:00.000000"
338,20110725,20110806,20110801,14653,1,100,4,"SO45225",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-25 00:00:00.000000","2011-08-06 00:00:00.000000","2011-08-01 00:00:00.000000"
342,20110725,20110806,20110801,14662,1,100,4,"SO45226",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-25 00:00:00.000000","2011-08-06 00:00:00.000000","2011-08-01 00:00:00.000000"
322,20110725,20110806,20110801,14726,1,100,1,"SO45227",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-25 00:00:00.000000","2011-08-06 00:00:00.000000","2011-08-01 00:00:00.000000"
314,20110725,20110806,20110801,18768,1,6,9,"SO45228",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-25 00:00:00.000000","2011-08-06 00:00:00.000000","2011-08-01 00:00:00.000000"
349,20110726,20110807,20110802,11387,1,98,10,"SO45229",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-26 00:00:00.000000","2011-08-07 00:00:00.000000","2011-08-02 00:00:00.000000"
313,20110726,20110807,20110802,29242,1,100,1,"SO45230",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-26 00:00:00.000000","2011-08-07 00:00:00.000000","2011-08-02 00:00:00.000000"
314,20110726,20110807,20110802,18908,1,6,9,"SO45231",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-26 00:00:00.000000","2011-08-07 00:00:00.000000","2011-08-02 00:00:00.000000"
310,20110726,20110807,20110802,18736,1,6,9,"SO45232",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-26 00:00:00.000000","2011-08-07 00:00:00.000000","2011-08-02 00:00:00.000000"
344,20110726,20110807,20110802,11472,1,6,9,"SO45233",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-26 00:00:00.000000","2011-08-07 00:00:00.000000","2011-08-02 00:00:00.000000"
328,20110727,20110808,20110803,18009,1,100,7,"SO45234",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-27 00:00:00.000000","2011-08-08 00:00:00.000000","2011-08-03 00:00:00.000000"
314,20110727,20110808,20110803,29147,1,100,1,"SO45235",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-27 00:00:00.000000","2011-08-08 00:00:00.000000","2011-08-03 00:00:00.000000"
312,20110727,20110808,20110803,18731,1,6,9,"SO45236",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-27 00:00:00.000000","2011-08-08 00:00:00.000000","2011-08-03 00:00:00.000000"
314,20110727,20110808,20110803,18737,1,6,9,"SO45237",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-27 00:00:00.000000","2011-08-08 00:00:00.000000","2011-08-03 00:00:00.000000"
346,20110727,20110808,20110803,11459,1,6,9,"SO45238",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-27 00:00:00.000000","2011-08-08 00:00:00.000000","2011-08-03 00:00:00.000000"
328,20110728,20110809,20110804,19420,1,100,8,"SO45239",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-28 00:00:00.000000","2011-08-09 00:00:00.000000","2011-08-04 00:00:00.000000"
310,20110728,20110809,20110804,29155,1,100,1,"SO45240",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-28 00:00:00.000000","2011-08-09 00:00:00.000000","2011-08-04 00:00:00.000000"
311,20110728,20110809,20110804,29203,1,100,4,"SO45241",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-28 00:00:00.000000","2011-08-09 00:00:00.000000","2011-08-04 00:00:00.000000"
311,20110728,20110809,20110804,29223,1,100,1,"SO45242",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-28 00:00:00.000000","2011-08-09 00:00:00.000000","2011-08-04 00:00:00.000000"
334,20110728,20110809,20110804,25715,1,6,9,"SO45243",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-28 00:00:00.000000","2011-08-09 00:00:00.000000","2011-08-04 00:00:00.000000"
350,20110728,20110809,20110804,11756,1,6,9,"SO45244",1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,\N,\N,"2011-07-28 00:00:00.000000","2011-08-09 00:00:00.000000","2011-08-04 00:00:00.000000"
310,20110729,20110810,20110805,18928,1,6,9,"SO45245",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-29 00:00:00.000000","2011-08-10 00:00:00.000000","2011-08-05 00:00:00.000000"
310,20110729,20110810,20110805,18709,1,6,9,"SO45246",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-29 00:00:00.000000","2011-08-10 00:00:00.000000","2011-08-05 00:00:00.000000"
334,20110729,20110810,20110805,25716,1,6,9,"SO45247",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-29 00:00:00.000000","2011-08-10 00:00:00.000000","2011-08-05 00:00:00.000000"
344,20110729,20110810,20110805,11451,1,6,9,"SO45248",1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,\N,\N,"2011-07-29 00:00:00.000000","2011-08-10 00:00:00.000000","2011-08-05 00:00:00.000000"
310,20110730,20110811,20110806,14928,1,98,10,"SO45249",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-30 00:00:00.000000","2011-08-11 00:00:00.000000","2011-08-06 00:00:00.000000"
310,20110730,20110811,20110806,14147,1,100,8,"SO45250",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-30 00:00:00.000000","2011-08-11 00:00:00.000000","2011-08-06 00:00:00.000000"
334,20110730,20110811,20110806,19422,1,100,8,"SO45251",1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,\N,\N,"2011-07-30 00:00:00.000000","2011-08-11 00:00:00.000000","2011-08-06 00:00:00.000000"
312,20110730,20110811,20110806,22877,1,19,6,"SO45252",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-30 00:00:00.000000","2011-08-11 00:00:00.000000","2011-08-06 00:00:00.000000"
314,20110730,20110811,20110806,29237,1,100,4,"SO45253",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-30 00:00:00.000000","2011-08-11 00:00:00.000000","2011-08-06 00:00:00.000000"
314,20110730,20110811,20110806,29252,1,100,4,"SO45254",1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,\N,\N,"2011-07-30 00:00:00.000000","2011-08-11 00:00:00.000000","2011-08-06 00:00:00.000000"
