"product_key","order_date_key","due_date_key","ship_date_key","reseller_key","employee_key","promotion_key","currency_key","sales_territory_key","sales_order_number","sales_order_line_number","revision_number","order_quantity","unit_price","extended_amount","unit_price_discount_pct","discount_amount","product_standard_cost","total_product_cost","sales_amount","tax_amt","freight","carrier_tracking_number","customer_po_number","order_date","due_date","ship_date"
288,20110331,20110412,20110407,442,288,1,19,6,"SO44282",4,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
235,20110331,20110412,20110407,442,288,1,19,6,"SO44282",5,1,4,28.8404,115.3616,0,0,31.7244,126.8976,115.3616,9.2289,2.884,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
229,20110331,20110412,20110407,442,288,1,19,6,"SO44282",6,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
212,20110331,20110412,20110407,442,288,1,19,6,"SO44282",7,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
345,20110331,20110412,20110407,442,288,1,19,6,"SO44282",8,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
220,20110331,20110412,20110407,442,288,1,19,6,"SO44282",9,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
299,20110331,20110412,20110407,442,288,1,19,6,"SO44282",10,1,1,809.76,809.76,0,0,699.0928,699.0928,809.76,64.7808,20.244,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
293,20110331,20110412,20110407,442,288,1,19,6,"SO44282",11,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
296,20110331,20110412,20110407,442,288,1,19,6,"SO44282",12,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
232,20110331,20110412,20110407,442,288,1,19,6,"SO44282",13,1,6,28.8404,173.0424,0,0,31.7244,190.3464,173.0424,13.8434,4.3261,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
348,20110331,20110412,20110407,442,288,1,19,6,"SO44282",14,1,8,2024.994,16199.952,0,0,1898.0944,15184.7552,16199.952,1295.9962,404.9988,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
344,20110331,20110412,20110407,442,288,1,19,6,"SO44282",15,1,3,2039.994,6119.982,0,0,1912.1544,5736.4632,6119.982,489.5986,152.9996,"57B6-44F8-98","PO18473177808","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
319,20110331,20110412,20110407,227,288,1,19,6,"SO44283",1,1,8,874.794,6998.352,0,0,884.7083,7077.6664,6998.352,559.8682,174.9588,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
317,20110331,20110412,20110407,227,288,1,19,6,"SO44283",2,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
272,20110331,20110412,20110407,227,288,1,19,6,"SO44283",3,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
316,20110331,20110412,20110407,227,288,1,19,6,"SO44283",4,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
314,20110331,20110412,20110407,227,288,1,19,6,"SO44283",5,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
326,20110331,20110412,20110407,227,288,1,19,6,"SO44283",6,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
342,20110331,20110412,20110407,227,288,2,19,6,"SO44283",7,1,12,405.477,4865.724,0.02,97.3145,413.1463,4957.7556,4768.4095,381.4728,119.2102,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
279,20110331,20110412,20110407,227,288,1,19,6,"SO44283",8,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
328,20110331,20110412,20110407,227,288,1,19,6,"SO44283",9,1,8,419.4589,3355.6712,0,0,413.1463,3305.1704,3355.6712,268.4537,83.8918,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
264,20110331,20110412,20110407,227,288,1,19,6,"SO44283",10,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
253,20110331,20110412,20110407,227,288,1,19,6,"SO44283",11,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
338,20110331,20110412,20110407,227,288,1,19,6,"SO44283",12,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
336,20110331,20110412,20110407,227,288,1,19,6,"SO44283",13,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
270,20110331,20110412,20110407,227,288,1,19,6,"SO44283",14,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
310,20110331,20110412,20110407,227,288,1,19,6,"SO44283",15,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
324,20110331,20110412,20110407,227,288,1,19,6,"SO44283",16,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
276,20110331,20110412,20110407,227,288,1,19,6,"SO44283",17,1,2,356.898,713.796,0,0,352.1394,704.2788,713.796,57.1037,17.8449,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
330,20110331,20110412,20110407,227,288,1,19,6,"SO44283",18,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
262,20110331,20110412,20110407,227,288,1,19,6,"SO44283",19,1,3,183.9382,551.8146,0,0,181.4857,544.4571,551.8146,44.1452,13.7954,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
332,20110331,20110412,20110407,227,288,1,19,6,"SO44283",20,1,6,419.4589,2516.7534,0,0,413.1463,2478.8778,2516.7534,201.3403,62.9188,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
238,20110331,20110412,20110407,227,288,1,19,6,"SO44283",21,1,2,758.0759,1516.1518,0,0,747.9682,1495.9364,1516.1518,121.2921,37.9038,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
220,20110331,20110412,20110407,227,288,1,19,6,"SO44283",22,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
340,20110331,20110412,20110407,227,288,1,19,6,"SO44283",23,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
266,20110331,20110412,20110407,227,288,1,19,6,"SO44283",24,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
334,20110331,20110412,20110407,227,288,1,19,6,"SO44283",25,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
315,20110331,20110412,20110407,227,288,1,19,6,"SO44283",26,1,6,874.794,5248.764,0,0,884.7083,5308.2498,5248.764,419.9011,131.2191,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
285,20110331,20110412,20110407,227,288,1,19,6,"SO44283",27,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,"D5FF-488D-B7","PO18444150042","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
212,20110331,20110412,20110407,146,289,1,100,1,"SO44284",1,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
232,20110331,20110412,20110407,146,289,1,100,1,"SO44284",2,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
351,20110331,20110412,20110407,146,289,1,100,1,"SO44284",3,1,7,2024.994,14174.958,0,0,1898.0944,13286.6608,14174.958,1133.9966,354.374,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
218,20110331,20110412,20110407,146,289,3,100,1,"SO44284",4,1,23,5.225,120.175,0.05,6.0088,3.3963,78.1149,114.1663,9.1333,2.8542,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
229,20110331,20110412,20110407,146,289,1,100,1,"SO44284",5,1,5,28.8404,144.202,0,0,31.7244,158.622,144.202,11.5362,3.6051,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
345,20110331,20110412,20110407,146,289,1,100,1,"SO44284",6,1,6,2039.994,12239.964,0,0,1912.1544,11472.9264,12239.964,979.1971,305.9991,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
347,20110331,20110412,20110407,146,289,1,100,1,"SO44284",7,1,4,2039.994,8159.976,0,0,1912.1544,7648.6176,8159.976,652.7981,203.9994,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
215,20110331,20110412,20110407,146,289,1,100,1,"SO44284",8,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
344,20110331,20110412,20110407,146,289,1,100,1,"SO44284",9,1,4,2039.994,8159.976,0,0,1912.1544,7648.6176,8159.976,652.7981,203.9994,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
235,20110331,20110412,20110407,146,289,1,100,1,"SO44284",10,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
349,20110331,20110412,20110407,146,289,1,100,1,"SO44284",11,1,10,2024.994,20249.94,0,0,1898.0944,18980.944,20249.94,1619.9952,506.2485,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
348,20110331,20110412,20110407,146,289,1,100,1,"SO44284",12,1,4,2024.994,8099.976,0,0,1898.0944,7592.3776,8099.976,647.9981,202.4994,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
350,20110331,20110412,20110407,146,289,1,100,1,"SO44284",13,1,4,2024.994,8099.976,0,0,1898.0944,7592.3776,8099.976,647.9981,202.4994,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
346,20110331,20110412,20110407,146,289,1,100,1,"SO44284",14,1,4,2039.994,8159.976,0,0,1912.1544,7648.6176,8159.976,652.7981,203.9994,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
220,20110331,20110412,20110407,146,289,1,100,1,"SO44284",15,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
223,20110331,20110412,20110407,146,289,1,100,1,"SO44284",16,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,"2A6B-46DE-96","PO16588183754","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
218,20110331,20110412,20110407,397,286,2,100,1,"SO44285",1,1,12,5.51,66.12,0.02,1.3224,3.3963,40.7556,64.7976,5.1838,1.6199,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
348,20110331,20110412,20110407,397,286,1,100,1,"SO44285",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
219,20110331,20110412,20110407,397,286,1,100,1,"SO44285",3,1,6,5.7,34.2,0,0,3.3963,20.3778,34.2,2.736,0.855,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
344,20110331,20110412,20110407,397,286,1,100,1,"SO44285",4,1,3,2039.994,6119.982,0,0,1912.1544,5736.4632,6119.982,489.5986,152.9996,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
292,20110331,20110412,20110407,397,286,1,100,1,"SO44285",5,1,3,818.7,2456.1,0,0,706.811,2120.433,2456.1,196.488,61.4025,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
351,20110331,20110412,20110407,397,286,1,100,1,"SO44285",6,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
347,20110331,20110412,20110407,397,286,1,100,1,"SO44285",7,1,4,2039.994,8159.976,0,0,1912.1544,7648.6176,8159.976,652.7981,203.9994,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
346,20110331,20110412,20110407,397,286,1,100,1,"SO44285",8,1,5,2039.994,10199.97,0,0,1912.1544,9560.772,10199.97,815.9976,254.9993,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
345,20110331,20110412,20110407,397,286,1,100,1,"SO44285",9,1,4,2039.994,8159.976,0,0,1912.1544,7648.6176,8159.976,652.7981,203.9994,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
349,20110331,20110412,20110407,397,286,1,100,1,"SO44285",10,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
350,20110331,20110412,20110407,397,286,1,100,1,"SO44285",11,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
296,20110331,20110412,20110407,397,286,1,100,1,"SO44285",12,1,2,714.7043,1429.4086,0,0,617.0281,1234.0562,1429.4086,114.3527,35.7352,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
307,20110331,20110412,20110407,397,286,1,100,1,"SO44285",13,1,4,722.5949,2890.3796,0,0,623.8403,2495.3612,2890.3796,231.2304,72.2595,"33BA-457C-B7","PO16617120120","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
317,20110331,20110412,20110407,511,282,1,100,4,"SO44286",1,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"27D8-4398-9C","PO16008112311","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
314,20110331,20110412,20110407,511,282,1,100,4,"SO44286",2,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"27D8-4398-9C","PO16008112311","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
330,20110331,20110412,20110407,511,282,1,100,4,"SO44286",3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"27D8-4398-9C","PO16008112311","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
334,20110331,20110412,20110407,511,282,1,100,4,"SO44286",4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"27D8-4398-9C","PO16008112311","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
328,20110331,20110412,20110407,511,282,1,100,4,"SO44286",5,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"27D8-4398-9C","PO16008112311","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
338,20110331,20110412,20110407,511,282,1,100,4,"SO44286",6,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"27D8-4398-9C","PO16008112311","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
346,20110331,20110412,20110407,646,283,1,100,3,"SO44287",1,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"74DB-49F5-90","PO15428122091","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
350,20110331,20110412,20110407,646,283,1,100,3,"SO44287",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"74DB-49F5-90","PO15428122091","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
349,20110331,20110412,20110407,646,283,1,100,3,"SO44287",3,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,"74DB-49F5-90","PO15428122091","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
218,20110331,20110412,20110407,646,283,1,100,3,"SO44287",4,1,3,5.7,17.1,0,0,3.3963,10.1889,17.1,1.368,0.4275,"74DB-49F5-90","PO15428122091","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
344,20110331,20110412,20110407,646,283,1,100,3,"SO44287",5,1,3,2039.994,6119.982,0,0,1912.1544,5736.4632,6119.982,489.5986,152.9996,"74DB-49F5-90","PO15428122091","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
324,20110331,20110412,20110407,514,288,1,19,6,"SO44288",1,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
340,20110331,20110412,20110407,514,288,1,19,6,"SO44288",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
262,20110331,20110412,20110407,514,288,1,19,6,"SO44288",3,1,4,183.9382,735.7528,0,0,181.4857,725.9428,735.7528,58.8602,18.3938,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
235,20110331,20110412,20110407,514,288,1,19,6,"SO44288",4,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
319,20110331,20110412,20110407,514,288,1,19,6,"SO44288",5,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
322,20110331,20110412,20110407,514,288,1,19,6,"SO44288",6,1,6,419.4589,2516.7534,0,0,413.1463,2478.8778,2516.7534,201.3403,62.9188,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
336,20110331,20110412,20110407,514,288,1,19,6,"SO44288",7,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
238,20110331,20110412,20110407,514,288,1,19,6,"SO44288",8,1,1,758.0759,758.0759,0,0,747.9682,747.9682,758.0759,60.6461,18.9519,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
232,20110331,20110412,20110407,514,288,1,19,6,"SO44288",9,1,4,28.8404,115.3616,0,0,31.7244,126.8976,115.3616,9.2289,2.884,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
220,20110331,20110412,20110407,514,288,1,19,6,"SO44288",10,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
270,20110331,20110412,20110407,514,288,1,19,6,"SO44288",11,1,5,183.9382,919.691,0,0,181.4857,907.4285,919.691,73.5753,22.9923,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
276,20110331,20110412,20110407,514,288,1,19,6,"SO44288",12,1,3,356.898,1070.694,0,0,352.1394,1056.4182,1070.694,85.6555,26.7674,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
334,20110331,20110412,20110407,514,288,1,19,6,"SO44288",13,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
317,20110331,20110412,20110407,514,288,1,19,6,"SO44288",14,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
285,20110331,20110412,20110407,514,288,1,19,6,"SO44288",15,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
223,20110331,20110412,20110407,514,288,1,19,6,"SO44288",16,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
332,20110331,20110412,20110407,514,288,1,19,6,"SO44288",17,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,"6F5C-4E3C-B5","PO14732190246","2011-03-31 00:00:00.000000","2011-04-12 00:00:00.000000","2011-04-07 00:00:00.000000"
