order_id,order_date,region,category,quantity,amount
2230,2025-11-01,South,Bikes,3,2453.95
2231,2025-11-02,West,Components,2,212.48
2232,2025-11-02,North,Clothing,4,100.97
2233,2025-11-03,North,Bikes,2,1020.57
2234,2025-11-03,North,Accessories,3,41.47
2235,2025-11-03,South,Clothing,2,103.07
2236,2025-11-03,East,Bikes,3,2228.78
2237,2025-11-03,South,Components,4,158.27
2238,2025-11-04,North,Clothing,2,54.22
2239,2025-11-04,East,Components,1,372.6
2240,2025-11-04,West,Accessories,2,38.62
2241,2025-11-05,East,Accessories,1,54.64
2242,2025-11-05,West,Accessories,4,25.95
2243,2025-11-06,South,Components,5,377.44
2244,2025-11-06,West,Bikes,2,2031.88
2245,2025-11-06,West,Components,4,370.42
2246,2025-11-06,North,Clothing,5,79.78
2247,2025-11-06,East,Accessories,2,48.25
2248,2025-11-06,East,Clothing,4,106.96
2249,2025-11-07,East,Components,3,254.92
2250,2025-11-07,South,Accessories,3,40.5
2251,2025-11-08,North,Clothing,3,49.59
2252,2025-11-08,East,Accessories,4,42.68
2253,2025-11-09,South,Components,3,215.0
2254,2025-11-09,South,Clothing,5,113.96
2255,2025-11-09,South,Bikes,5,1742.66
2256,2025-11-10,North,Components,2,259.61
2257,2025-11-10,North,Bikes,2,2313.53
2258,2025-11-11,West,Bikes,1,1409.48
2259,2025-11-11,North,Clothing,5,58.72
2260,2025-11-11,South,Accessories,1,30.92
2261,2025-11-11,South,Components,1,396.19
2262,2025-11-11,East,Components,5,380.0
2263,2025-11-11,West,Clothing,4,89.18
2264,2025-11-12,West,Bikes,1,2123.76
2265,2025-11-12,West,Clothing,3,75.67
2266,2025-11-13,West,Bikes,5,2983.88
2267,2025-11-13,East,Accessories,5,22.97
2268,2025-11-14,East,Clothing,3,109.74
2269,2025-11-14,South,Components,2,157.92
2270,2025-11-14,North,Bikes,2,2106.38
2271,2025-11-15,West,Bikes,4,2045.62
2272,2025-11-15,South,Bikes,4,2407.07
2273,2025-11-15,North,Components,2,179.33
2274,2025-11-15,North,Clothing,4,52.7
2275,2025-11-16,West,Accessories,1,34.26
2276,2025-11-16,North,Components,4,392.54
2277,2025-11-16,South,Components,2,377.56
2278,2025-11-16,East,Bikes,1,1394.84
2279,2025-11-16,West,Clothing,3,86.99
2280,2025-11-16,West,Bikes,2,1941.08
2281,2025-11-17,East,Components,1,199.12
2282,2025-11-17,North,Accessories,4,55.26
2283,2025-11-17,South,Bikes,1,2975.01
2284,2025-11-18,North,Bikes,5,1558.35
2285,2025-11-18,South,Components,2,258.37
2286,2025-11-18,West,Components,1,236.05
2287,2025-11-18,North,Components,2,371.49
2288,2025-11-19,North,Bikes,5,1261.9
2289,2025-11-19,East,Clothing,2,116.03
2290,2025-11-19,East,Clothing,2,88.05
2291,2025-11-19,West,Bikes,1,1699.94
2292,2025-11-19,North,Components,5,135.48
2293,2025-11-20,North,Clothing,4,109.81
2294,2025-11-20,North,Accessories,4,26.84
2295,2025-11-20,West,Accessories,2,28.47
2296,2025-11-21,South,Bikes,1,1879.42
2297,2025-11-21,North,Components,1,277.85
2298,2025-11-21,South,Bikes,1,2567.92
2299,2025-11-22,East,Clothing,4,61.67
2300,2025-11-22,West,Clothing,4,45.99
2301,2025-11-22,North,Components,5,112.04
2302,2025-11-23,South,Components,3,294.76
2303,2025-11-23,West,Bikes,1,1081.86
2304,2025-11-23,North,Components,3,112.05
2305,2025-11-23,East,Bikes,5,2725.69
2306,2025-11-23,South,Accessories,3,56.98
2307,2025-11-24,East,Components,2,250.38
2308,2025-11-24,South,Clothing,5,62.23
2309,2025-11-24,South,Clothing,5,87.89
2310,2025-11-24,South,Bikes,1,1738.95
2311,2025-11-24,West,Clothing,3,55.59
2312,2025-11-24,West,Accessories,5,26.67
2313,2025-11-25,North,Clothing,3,66.22
2314,2025-11-25,South,Accessories,4,29.68
2315,2025-11-25,West,Clothing,3,92.08
2316,2025-11-25,South,Bikes,2,2466.08
2317,2025-11-26,North,Clothing,3,85.85
2318,2025-11-26,West,Bikes,1,1572.25
2319,2025-11-26,East,Accessories,2,56.67
2320,2025-11-26,North,Clothing,2,60.73
2321,2025-11-26,South,Accessories,3,20.48
2322,2025-11-27,East,Bikes,4,2373.75
2323,2025-11-27,South,Accessories,3,28.33
2324,2025-11-27,South,Components,2,392.15
2325,2025-11-27,South,Clothing,3,56.02
2326,2025-11-27,North,Bikes,4,2675.94
2327,2025-11-28,East,Components,5,154.96
2328,2025-11-28,East,Bikes,4,1073.55
2329,2025-11-28,East,Accessories,1,58.07
2330,2025-11-28,West,Accessories,1,32.6
2331,2025-11-28,East,Clothing,3,41.98
2332,2025-11-29,South,Bikes,2,2184.37
2333,2025-11-29,South,Bikes,3,2086.63
2334,2025-11-29,South,Bikes,2,1265.81
2335,2025-11-30,East,Clothing,5,42.58
2336,2025-11-30,North,Bikes,2,1936.47
2337,2025-11-30,West,Components,3,238.13
2338,2025-11-30,North,Bikes,3,2785.54
2339,2025-11-30,West,Accessories,2,26.3
2340,2025-12-01,North,Components,5,219.86
2341,2025-12-01,West,Clothing,4,55.03
2342,2025-12-01,West,Bikes,4,950.2
2343,2025-12-01,South,Components,5,283.88
2344,2025-12-02,North,Accessories,3,22.91
2345,2025-12-02,North,Accessories,3,55.7
2346,2025-12-02,North,Accessories,1,52.85
2347,2025-12-02,South,Bikes,3,2791.36
2348,2025-12-02,West,Bikes,3,1768.84
2349,2025-12-03,South,Clothing,1,115.02
2350,2025-12-03,East,Accessories,5,20.99
2351,2025-12-03,West,Components,3,174.63
2352,2025-12-03,East,Clothing,3,83.05
2353,2025-12-04,East,Clothing,5,103.36
2354,2025-12-04,North,Clothing,3,43.95
2355,2025-12-05,East,Accessories,2,17.14
2356,2025-12-05,South,Accessories,5,16.34
2357,2025-12-05,East,Accessories,2,31.37
2358,2025-12-06,East,Accessories,1,23.11
2359,2025-12-06,East,Bikes,4,1647.75
2360,2025-12-06,West,Bikes,2,1908.3
2361,2025-12-07,South,Components,2,130.47
2362,2025-12-07,South,Clothing,5,100.66
2363,2025-12-07,East,Components,3,301.09
2364,2025-12-07,North,Components,2,317.79
2365,2025-12-07,South,Clothing,5,58.36
2366,2025-12-07,East,Components,5,304.9
2367,2025-12-08,South,Clothing,1,73.92
2368,2025-12-08,North,Bikes,5,1007.37
2369,2025-12-08,North,Components,2,188.22
2370,2025-12-09,South,Bikes,4,866.6
2371,2025-12-09,West,Bikes,5,2629.46
2372,2025-12-09,South,Components,3,359.9
2373,2025-12-09,South,Clothing,3,83.16
2374,2025-12-09,North,Clothing,1,37.94
2375,2025-12-09,East,Bikes,3,942.02
2376,2025-12-10,West,Bikes,5,2715.76
2377,2025-12-10,North,Clothing,1,78.93
2378,2025-12-10,North,Clothing,5,51.54
2379,2025-12-10,South,Accessories,4,41.96
2380,2025-12-11,West,Accessories,2,32.04
2381,2025-12-11,South,Components,2,192.14
2382,2025-12-11,South,Clothing,1,65.72
2383,2025-12-11,East,Components,4,237.93
2384,2025-12-11,North,Clothing,5,74.57
2385,2025-12-11,South,Clothing,3,66.15
2386,2025-12-12,South,Accessories,4,22.77
2387,2025-12-12,South,Components,2,247.17
2388,2025-12-12,North,Components,3,212.96
2389,2025-12-12,North,Clothing,4,61.72
2390,2025-12-12,South,Clothing,3,64.1
2391,2025-12-13,East,Bikes,3,2720.64
2392,2025-12-13,South,Components,2,270.35
2393,2025-12-13,North,Clothing,4,88.96
2394,2025-12-13,West,Accessories,2,34.57
2395,2025-12-13,South,Bikes,5,1170.45
2396,2025-12-14,West,Clothing,4,50.99
2397,2025-12-14,South,Clothing,5,44.91
2398,2025-12-14,South,Components,4,157.54
2399,2025-12-15,North,Accessories,2,51.41
2400,2025-12-15,North,Accessories,5,17.8
2401,2025-12-15,East,Accessories,5,25.35
2402,2025-12-15,South,Components,3,382.14
2403,2025-12-15,North,Clothing,2,41.15
2404,2025-12-15,North,Clothing,1,45.29
2405,2025-12-16,South,Bikes,1,1259.84
2406,2025-12-16,North,Clothing,3,53.64
2407,2025-12-16,North,Accessories,3,23.86
2408,2025-12-16,South,Accessories,4,25.58
2409,2025-12-16,North,Bikes,1,2465.3
2410,2025-12-16,West,Clothing,4,95.48
2411,2025-12-17,North,Components,3,171.32
2412,2025-12-17,West,Accessories,2,33.52
2413,2025-12-18,West,Accessories,4,19.25
2414,2025-12-18,West,Accessories,4,27.74
2415,2025-12-18,South,Components,4,301.74
2416,2025-12-18,North,Components,1,398.23
2417,2025-12-19,North,Accessories,3,57.36
2418,2025-12-19,South,Accessories,4,42.79
2419,2025-12-19,West,Components,2,363.45
2420,2025-12-19,North,Components,3,296.46
2421,2025-12-20,East,Accessories,5,34.77
2422,2025-12-20,South,Components,1,208.18
2423,2025-12-21,East,Clothing,3,36.0
2424,2025-12-21,North,Components,3,144.35
2425,2025-12-22,West,Clothing,5,91.7
2426,2025-12-22,North,Accessories,5,53.86
2427,2025-12-23,West,Clothing,4,73.38
2428,2025-12-23,South,Bikes,4,1774.75
2429,2025-12-23,West,Components,4,203.86
2430,2025-12-23,North,Clothing,4,102.58
2431,2025-12-23,South,Clothing,2,105.94
2432,2025-12-24,East,Accessories,3,48.29
2433,2025-12-24,South,Components,4,285.11
2434,2025-12-24,South,Components,1,381.85
2435,2025-12-24,North,Bikes,5,1733.43
2436,2025-12-24,East,Accessories,5,44.11
2437,2025-12-25,North,Bikes,4,1054.0
2438,2025-12-25,North,Clothing,4,74.98
2439,2025-12-25,West,Clothing,1,43.04
2440,2025-12-25,South,Bikes,1,891.15
2441,2025-12-25,North,Bikes,2,2028.94
2442,2025-12-26,South,Accessories,3,34.75
2443,2025-12-26,North,Bikes,5,2051.73
2444,2025-12-26,North,Accessories,1,29.04
2445,2025-12-26,South,Bikes,5,1758.66
2446,2025-12-27,West,Accessories,1,28.37
2447,2025-12-27,East,Clothing,3,70.79
2448,2025-12-27,North,Clothing,1,86.12
2449,2025-12-27,East,Accessories,1,30.51
2450,2025-12-28,East,Clothing,2,92.94
2451,2025-12-28,East,Accessories,5,54.65
2452,2025-12-28,West,Components,3,396.78
2453,2025-12-28,South,Components,5,149.94
2454,2025-12-29,South,Bikes,3,1389.53
2455,2025-12-29,South,Clothing,4,90.44
2456,2025-12-30,North,Components,3,316.94
2457,2025-12-30,West,Bikes,1,1231.73
2458,2025-12-30,West,Components,4,387.5
2459,2025-12-30,East,Accessories,4,24.42
2460,2025-12-30,South,Accessories,4,37.88
2461,2025-12-31,West,Clothing,1,115.92
2462,2025-12-31,North,Bikes,5,1353.4
2463,2025-12-31,East,Components,4,351.51
2464,2026-01-01,East,Clothing,2,58.68
2465,2026-01-01,South,Components,5,160.15
2466,2026-01-01,North,Components,5,249.07
2467,2026-01-01,South,Components,3,152.42
2468,2026-01-01,East,Clothing,2,57.85
2469,2026-01-02,South,Bikes,4,2886.96
2470,2026-01-02,West,Accessories,1,16.72
2471,2026-01-02,South,Bikes,4,2911.21
2472,2026-01-02,North,Clothing,4,52.62
2473,2026-01-02,North,Accessories,2,40.68
2474,2026-01-03,North,Clothing,3,50.3
2475,2026-01-03,North,Bikes,5,2751.74
2476,2026-01-03,West,Bikes,5,2193.26
2477,2026-01-03,South,Components,5,345.59
2478,2026-01-03,West,Accessories,2,27.38
2479,2026-01-04,East,Bikes,5,2365.62
2480,2026-01-04,East,Accessories,5,54.99
2481,2026-01-04,East,Clothing,5,36.37
2482,2026-01-05,East,Bikes,3,1553.9
2483,2026-01-05,West,Accessories,4,48.93
2484,2026-01-06,East,Accessories,1,48.16
2485,2026-01-06,South,Components,2,344.47
2486,2026-01-06,West,Components,3,150.18
2487,2026-01-06,West,Components,4,385.0
2488,2026-01-06,South,Bikes,1,2199.85
2489,2026-01-07,West,Accessories,1,19.39
2490,2026-01-07,West,Bikes,5,2745.3
2491,2026-01-07,South,Bikes,1,1727.82
2492,2026-01-08,East,Accessories,4,26.2
2493,2026-01-08,North,Accessories,3,32.82
2494,2026-01-08,West,Bikes,2,2145.95
2495,2026-01-08,North,Components,1,207.87
2496,2026-01-08,West,Bikes,4,2655.61
2497,2026-01-08,North,Accessories,5,56.85
2498,2026-01-09,West,Clothing,3,33.43
2499,2026-01-09,North,Accessories,4,42.31
2500,2026-01-09,North,Accessories,4,20.55
2501,2026-01-09,West,Bikes,5,1910.5
2502,2026-01-09,West,Bikes,3,1083.14
2503,2026-01-10,East,Accessories,1,44.18
2504,2026-01-10,South,Accessories,3,53.86
2505,2026-01-11,East,Accessories,5,32.13
2506,2026-01-11,South,Bikes,5,1550.71
2507,2026-01-11,North,Accessories,4,54.64
2508,2026-01-11,South,Accessories,5,53.34
2509,2026-01-11,North,Accessories,3,28.98
2510,2026-01-11,North,Bikes,2,1152.43
2511,2026-01-12,South,Components,4,341.97
2512,2026-01-12,East,Components,5,326.19
2513,2026-01-13,North,Components,2,386.45
2514,2026-01-13,West,Accessories,3,37.91
2515,2026-01-13,South,Components,5,342.86
2516,2026-01-13,North,Clothing,5,111.12
2517,2026-01-13,North,Clothing,1,99.39
2518,2026-01-13,North,Components,4,352.94
2519,2026-01-14,North,Bikes,2,1539.02
2520,2026-01-14,East,Accessories,5,21.82
2521,2026-01-14,North,Bikes,4,2088.8
2522,2026-01-14,North,Components,2,251.61
2523,2026-01-14,South,Components,1,344.87
2524,2026-01-14,East,Bikes,1,2709.85
2525,2026-01-15,East,Accessories,2,42.86
2526,2026-01-15,West,Components,2,201.49
2527,2026-01-15,East,Accessories,5,27.79
2528,2026-01-16,East,Components,2,150.06
2529,2026-01-16,North,Components,1,311.48
2530,2026-01-16,North,Components,3,335.65
2531,2026-01-16,East,Clothing,4,40.64
2532,2026-01-16,North,Components,3,238.77
2533,2026-01-16,South,Accessories,2,53.22
2534,2026-01-17,West,Bikes,1,1030.16
2535,2026-01-17,North,Components,4,182.24
2536,2026-01-18,East,Bikes,2,899.77
2537,2026-01-18,West,Components,3,280.62
2538,2026-01-18,South,Accessories,4,38.57
2539,2026-01-18,East,Bikes,3,1466.57
2540,2026-01-18,East,Bikes,4,1296.03
2541,2026-01-19,West,Components,3,360.36
2542,2026-01-19,North,Accessories,1,42.39
2543,2026-01-19,West,Accessories,4,18.82
2544,2026-01-19,West,Clothing,1,74.0
2545,2026-01-20,South,Components,1,258.52
2546,2026-01-20,East,Accessories,4,53.23
2547,2026-01-20,North,Bikes,4,2038.33
2548,2026-01-21,South,Clothing,3,66.9
2549,2026-01-21,West,Clothing,3,69.92
2550,2026-01-21,South,Accessories,2,41.95
2551,2026-01-22,North,Bikes,3,1727.19
2552,2026-01-22,South,Accessories,4,31.94
2553,2026-01-22,West,Bikes,2,1846.45
2554,2026-01-22,South,Bikes,3,1025.15
2555,2026-01-23,West,Components,4,230.68
2556,2026-01-23,South,Clothing,1,65.13
2557,2026-01-23,West,Clothing,4,76.05
2558,2026-01-23,South,Clothing,2,80.39
2559,2026-01-23,West,Accessories,3,30.06
2560,2026-01-24,West,Accessories,5,17.75
2561,2026-01-24,South,Components,1,301.92
2562,2026-01-24,North,Clothing,2,57.46
2563,2026-01-24,East,Components,4,254.83
2564,2026-01-24,North,Accessories,1,38.62
2565,2026-01-25,West,Components,2,309.88
2566,2026-01-25,South,Clothing,5,62.8
2567,2026-01-25,South,Clothing,1,87.45
2568,2026-01-26,North,Bikes,4,1886.81
2569,2026-01-26,South,Clothing,3,63.63
2570,2026-01-27,West,Accessories,3,23.82
2571,2026-01-27,West,Components,5,282.96
2572,2026-01-27,East,Bikes,3,1245.14
2573,2026-01-28,North,Components,5,295.34
2574,2026-01-28,East,Clothing,1,64.69
2575,2026-01-28,West,Bikes,3,1794.92
2576,2026-01-28,South,Clothing,3,74.39
2577,2026-01-28,East,Components,5,319.68
2578,2026-01-28,West,Accessories,1,40.3
2579,2026-01-29,West,Bikes,3,2107.82
2580,2026-01-29,South,Accessories,4,24.95
2581,2026-01-30,South,Accessories,3,48.64
2582,2026-01-30,East,Accessories,3,48.91
2583,2026-01-31,South,Accessories,3,49.93
2584,2026-01-31,South,Accessories,3,41.35
2585,2026-01-31,North,Accessories,3,30.62
2586,2026-02-01,South,Components,4,277.69
2587,2026-02-01,South,Clothing,1,42.2
2588,2026-02-01,West,Clothing,3,53.56
2589,2026-02-01,East,Accessories,5,55.68
2590,2026-02-02,North,Clothing,2,87.79
2591,2026-02-02,South,Clothing,4,51.69
2592,2026-02-02,North,Clothing,3,107.98
2593,2026-02-02,East,Clothing,2,33.52
2594,2026-02-03,East,Clothing,3,42.2
2595,2026-02-03,West,Bikes,3,1932.41
2596,2026-02-03,West,Bikes,4,2084.3
2597,2026-02-04,North,Clothing,3,76.65
2598,2026-02-04,East,Accessories,5,54.82
2599,2026-02-04,East,Components,2,248.25
2600,2026-02-04,North,Components,2,366.57
2601,2026-02-05,South,Components,2,120.7
2602,2026-02-05,West,Accessories,3,30.94
2603,2026-02-05,South,Bikes,4,1248.79
2604,2026-02-06,East,Accessories,1,24.09
2605,2026-02-06,North,Bikes,4,1425.9
2606,2026-02-06,South,Components,1,259.09
2607,2026-02-06,South,Components,3,359.49
2608,2026-02-06,East,Components,4,279.16
2609,2026-02-06,East,Bikes,4,2850.15
2610,2026-02-07,West,Clothing,4,34.06
2611,2026-02-07,North,Components,4,168.44
2612,2026-02-07,North,Components,3,284.39
2613,2026-02-08,East,Bikes,3,1244.72
2614,2026-02-08,North,Bikes,3,1721.22
2615,2026-02-08,West,Accessories,4,50.09
2616,2026-02-09,North,Clothing,2,57.72
2617,2026-02-09,South,Accessories,3,23.66
2618,2026-02-09,North,Accessories,1,24.11
2619,2026-02-09,North,Bikes,5,2144.03
2620,2026-02-10,East,Accessories,3,55.8
2621,2026-02-10,East,Bikes,5,1721.01
2622,2026-02-10,West,Bikes,2,1418.77
2623,2026-02-10,North,Components,5,181.16
2624,2026-02-10,West,Clothing,3,43.42
2625,2026-02-11,North,Accessories,5,33.83
2626,2026-02-11,North,Bikes,4,1911.28
2627,2026-02-12,South,Accessories,2,48.64
2628,2026-02-12,South,Accessories,5,49.94
2629,2026-02-12,North,Accessories,2,27.89
2630,2026-02-13,East,Accessories,5,55.22
2631,2026-02-13,South,Bikes,5,2758.99
2632,2026-02-14,East,Components,2,115.79
2633,2026-02-14,North,Clothing,4,51.61
2634,2026-02-14,West,Components,4,121.0
2635,2026-02-15,South,Accessories,2,28.88
2636,2026-02-15,South,Accessories,1,48.83
2637,2026-02-15,South,Clothing,3,79.14
2638,2026-02-16,North,Components,3,238.24
2639,2026-02-16,North,Components,3,376.81
2640,2026-02-17,West,Bikes,5,1901.56
2641,2026-02-17,West,Bikes,4,1111.68
2642,2026-02-17,East,Bikes,5,1768.16
2643,2026-02-17,East,Accessories,3,22.39
2644,2026-02-17,North,Clothing,4,114.18
2645,2026-02-17,North,Bikes,4,1532.41
2646,2026-02-18,North,Accessories,3,23.55
2647,2026-02-18,North,Bikes,2,1350.21
2648,2026-02-18,East,Bikes,4,2864.96
2649,2026-02-18,South,Clothing,2,108.96
2650,2026-02-18,West,Accessories,4,26.91
2651,2026-02-19,East,Bikes,1,1337.97
2652,2026-02-19,West,Clothing,2,82.35
2653,2026-02-19,South,Bikes,1,1751.6
2654,2026-02-19,West,Accessories,5,44.2
2655,2026-02-19,North,Components,4,139.77
2656,2026-02-20,North,Components,5,256.27
2657,2026-02-20,South,Components,5,237.84
2658,2026-02-20,South,Clothing,5,39.98
2659,2026-02-20,North,Clothing,3,113.76
2660,2026-02-20,West,Bikes,5,1072.3
2661,2026-02-21,West,Clothing,1,103.34
2662,2026-02-21,South,Clothing,3,79.55
2663,2026-02-21,East,Components,3,370.95
2664,2026-02-22,South,Clothing,3,69.97
2665,2026-02-22,South,Clothing,5,91.4
2666,2026-02-22,West,Components,2,280.54
2667,2026-02-22,South,Components,4,320.29
2668,2026-02-22,West,Clothing,4,66.36
2669,2026-02-22,North,Components,4,334.44
2670,2026-02-23,East,Components,2,393.2
2671,2026-02-23,South,Accessories,2,57.47
2672,2026-02-23,West,Clothing,5,116.43
2673,2026-02-23,East,Components,5,150.65
2674,2026-02-24,West,Bikes,2,2290.65
2675,2026-02-24,North,Bikes,2,2914.68
2676,2026-02-24,West,Bikes,3,2613.58
2677,2026-02-24,East,Components,3,395.48
2678,2026-02-25,North,Bikes,2,2072.01
2679,2026-02-25,North,Clothing,5,105.25
2680,2026-02-26,East,Components,4,180.88
2681,2026-02-26,East,Bikes,3,2669.25
2682,2026-02-26,East,Bikes,5,1693.17
2683,2026-02-26,South,Clothing,5,92.08
2684,2026-02-26,East,Clothing,5,56.12
2685,2026-02-27,North,Components,1,395.21
2686,2026-02-27,South,Accessories,4,30.91
2687,2026-02-28,South,Clothing,5,53.23
2688,2026-02-28,North,Clothing,5,47.49
2689,2026-02-28,East,Components,5,119.85
2690,2026-02-28,West,Accessories,5,21.9
2691,2026-03-01,North,Components,1,123.11
2692,2026-03-01,North,Clothing,5,102.8
2693,2026-03-01,South,Bikes,3,2524.94
2694,2026-03-01,North,Clothing,5,101.37
2695,2026-03-01,West,Components,2,340.16
2696,2026-03-02,South,Clothing,4,59.24
2697,2026-03-02,South,Components,2,239.52
2698,2026-03-02,East,Clothing,5,64.79
2699,2026-03-02,North,Components,5,227.52
2700,2026-03-02,West,Clothing,1,83.39
2701,2026-03-02,North,Bikes,2,2060.66
2702,2026-03-03,North,Clothing,5,105.11
2703,2026-03-03,West,Bikes,3,1050.89
2704,2026-03-03,East,Clothing,1,37.04
2705,2026-03-03,South,Clothing,4,61.62
2706,2026-03-04,East,Bikes,5,1567.83
2707,2026-03-04,North,Bikes,3,2446.33
2708,2026-03-04,East,Accessories,5,44.96
2709,2026-03-04,South,Clothing,1,70.2
2710,2026-03-04,South,Clothing,4,85.27
2711,2026-03-05,East,Bikes,5,2585.72
2712,2026-03-05,North,Components,2,229.4
2713,2026-03-06,West,Bikes,5,2304.32
2714,2026-03-06,North,Bikes,2,2846.95
2715,2026-03-06,South,Bikes,4,2398.08
2716,2026-03-07,West,Components,4,156.1
2717,2026-03-07,South,Clothing,3,32.77
2718,2026-03-07,West,Clothing,1,79.43
2719,2026-03-07,South,Clothing,5,69.09
2720,2026-03-07,East,Accessories,1,21.63
2721,2026-03-07,South,Accessories,1,39.42
2722,2026-03-08,West,Accessories,3,46.23
2723,2026-03-08,North,Bikes,1,2236.45
2724,2026-03-08,West,Accessories,3,19.4
2725,2026-03-08,West,Components,1,186.36
2726,2026-03-09,East,Accessories,4,40.6
2727,2026-03-09,North,Components,4,349.38
2728,2026-03-09,South,Bikes,5,1935.75
2729,2026-03-09,South,Accessories,2,54.89
2730,2026-03-09,East,Components,1,180.34
2731,2026-03-10,North,Clothing,5,56.48
2732,2026-03-10,West,Accessories,5,28.84
2733,2026-03-10,South,Clothing,4,96.39
2734,2026-03-10,East,Accessories,4,35.71
2735,2026-03-10,East,Bikes,2,1043.61
2736,2026-03-11,West,Bikes,2,2680.06
2737,2026-03-11,North,Components,3,189.25
2738,2026-03-11,East,Bikes,4,2092.2
2739,2026-03-11,East,Bikes,3,2879.78
2740,2026-03-11,South,Clothing,2,101.06
2741,2026-03-11,North,Bikes,4,2108.39
2742,2026-03-12,North,Clothing,1,115.19
2743,2026-03-12,West,Clothing,5,50.53
2744,2026-03-12,East,Clothing,5,112.93
2745,2026-03-12,East,Bikes,5,994.91
2746,2026-03-12,West,Clothing,5,38.51
2747,2026-03-12,North,Clothing,3,109.01
2748,2026-03-13,East,Bikes,1,2876.08
2749,2026-03-13,North,Clothing,2,36.53
2750,2026-03-13,East,Accessories,1,20.19
2751,2026-03-13,South,Clothing,1,61.7
2752,2026-03-13,South,Accessories,2,35.1
2753,2026-03-14,East,Clothing,4,111.12
2754,2026-03-14,South,Clothing,1,66.79
2755,2026-03-14,North,Bikes,2,2006.9
2756,2026-03-14,West,Accessories,4,30.65
2757,2026-03-14,North,Clothing,1,68.49
2758,2026-03-14,West,Components,5,147.94
2759,2026-03-15,North,Bikes,5,2963.46
2760,2026-03-15,North,Clothing,4,59.31
2761,2026-03-15,North,Clothing,4,52.34
2762,2026-03-16,South,Bikes,1,2216.56
2763,2026-03-16,West,Components,5,175.34
2764,2026-03-16,East,Bikes,4,1534.51
2765,2026-03-17,South,Accessories,3,36.01
2766,2026-03-17,South,Accessories,5,49.7
2767,2026-03-17,North,Bikes,4,2303.28
2768,2026-03-18,South,Accessories,3,20.61
2769,2026-03-18,West,Components,4,135.23
2770,2026-03-18,South,Accessories,5,32.07
2771,2026-03-18,West,Accessories,3,37.07
2772,2026-03-18,South,Bikes,3,2772.92
2773,2026-03-18,South,Clothing,2,51.12
2774,2026-03-19,West,Accessories,4,37.38
2775,2026-03-19,East,Components,3,169.69
2776,2026-03-19,North,Bikes,4,986.34
2777,2026-03-19,West,Components,1,325.96
2778,2026-03-19,North,Accessories,5,19.19
2779,2026-03-20,South,Components,2,118.8
2780,2026-03-20,South,Clothing,3,67.19
2781,2026-03-20,East,Components,2,267.39
2782,2026-03-20,East,Bikes,5,2870.29
2783,2026-03-20,East,Bikes,1,911.56
2784,2026-03-21,West,Bikes,5,885.61
2785,2026-03-21,East,Accessories,1,47.59
2786,2026-03-21,North,Accessories,2,22.14
2787,2026-03-21,East,Accessories,5,29.35
2788,2026-03-21,East,Accessories,3,17.02
2789,2026-03-21,North,Bikes,4,978.84
2790,2026-03-22,West,Accessories,1,52.25
2791,2026-03-22,West,Bikes,1,1414.5
2792,2026-03-23,South,Components,1,225.21
2793,2026-03-23,West,Clothing,5,83.52
2794,2026-03-23,North,Components,1,395.83
2795,2026-03-23,South,Components,2,327.62
2796,2026-03-23,West,Clothing,1,116.37
2797,2026-03-23,South,Clothing,5,68.98
2798,2026-03-24,North,Components,2,313.57
2799,2026-03-24,South,Clothing,4,114.93
2800,2026-03-24,East,Components,4,200.26
2801,2026-03-24,West,Components,1,228.79
2802,2026-03-24,East,Bikes,5,1042.69
2803,2026-03-25,North,Accessories,5,18.24
2804,2026-03-25,South,Bikes,5,1278.21
2805,2026-03-26,West,Components,4,290.17
2806,2026-03-26,South,Components,3,188.63
2807,2026-03-26,South,Accessories,4,55.44
2808,2026-03-26,West,Clothing,1,113.39
2809,2026-03-26,South,Clothing,4,50.72
2810,2026-03-26,East,Clothing,1,108.94
2811,2026-03-27,South,Components,2,132.22
2812,2026-03-27,South,Bikes,1,1180.97
2813,2026-03-27,South,Clothing,4,63.15
2814,2026-03-27,South,Bikes,3,2595.32
2815,2026-03-27,East,Components,3,230.62
2816,2026-03-27,East,Clothing,5,44.74
2817,2026-03-28,North,Bikes,4,2240.23
2818,2026-03-28,West,Accessories,2,43.84
2819,2026-03-28,West,Bikes,5,2873.54
2820,2026-03-28,South,Bikes,5,843.77
2821,2026-03-28,West,Components,5,292.37
2822,2026-03-29,East,Bikes,1,1256.09
2823,2026-03-29,East,Bikes,1,1204.42
2824,2026-03-30,South,Accessories,3,27.9
2825,2026-03-30,West,Accessories,2,40.35
2826,2026-03-30,North,Clothing,4,64.51
2827,2026-03-31,East,Components,2,157.98
2828,2026-03-31,South,Components,4,262.42
2829,2026-03-31,South,Components,2,170.69
2830,2026-03-31,East,Accessories,3,19.43
2831,2026-03-31,North,Bikes,5,2948.21
2832,2026-03-31,North,Bikes,5,890.14
2833,2026-04-01,East,Bikes,2,1059.83
2834,2026-04-01,East,Accessories,3,38.48
2835,2026-04-01,South,Accessories,5,39.98
2836,2026-04-01,South,Bikes,2,2933.42
2837,2026-04-01,West,Components,2,275.07
2838,2026-04-01,South,Accessories,1,49.08
2839,2026-04-02,East,Accessories,3,33.57
2840,2026-04-02,East,Accessories,4,49.86
2841,2026-04-02,East,Bikes,5,1800.15
2842,2026-04-02,South,Bikes,5,2247.06
2843,2026-04-02,West,Clothing,4,57.52
